,x,y,z,Concentration
530,240.08,-900.0,50.0,459170115094.1747
531,240.08,-900.0,60.0,459170115094.1747
532,240.08,-900.0,70.0,459170115094.1747
533,240.08,-900.0,80.0,459170115094.1747
534,240.08,-900.0,90.0,459170115094.1747
535,240.08,-900.0,100.0,459170115094.1747
536,240.08,-900.0,110.0,459170115094.1747
537,240.08,-900.0,120.0,459170115094.1747
538,240.08,-900.0,130.0,459170115094.1747
539,240.08,-900.0,140.0,459170115094.1747
540,240.08,-900.0,150.0,459170115094.1747
541,240.08,-900.0,160.0,459170115094.1747
542,240.08,-900.0,170.0,459170115094.1747
543,240.08,-900.0,180.0,459170115094.1747
544,240.08,-900.0,190.0,459170115094.1747
545,240.08,-900.0,200.0,459170115094.1747
546,300.07500000000005,-900.0,0.0,459170115094.1747
547,300.07500000000005,-900.0,10.0,459170115094.1747
548,300.07500000000005,-900.0,20.0,459170115094.1747
549,300.07500000000005,-900.0,30.0,459170115094.1747
550,300.07500000000005,-900.0,40.0,459170115094.1747
551,300.07500000000005,-900.0,50.0,459170115094.1747
552,300.07500000000005,-900.0,60.0,459170115094.1747
553,300.07500000000005,-900.0,70.0,459170115094.1747
554,300.07500000000005,-900.0,80.0,459170115094.1747
555,300.07500000000005,-900.0,90.0,459170115094.1747
556,300.07500000000005,-900.0,100.0,459170115094.1747
557,300.07500000000005,-900.0,110.0,459170115094.1747
558,300.07500000000005,-900.0,120.0,459170115094.1747
559,300.07500000000005,-900.0,130.0,459170115094.1747
560,300.07500000000005,-900.0,140.0,459170115094.1747
561,300.07500000000005,-900.0,150.0,459170115094.1747
562,300.07500000000005,-900.0,160.0,459170115094.1747
563,300.07500000000005,-900.0,170.0,459170115094.1747
564,300.07500000000005,-900.0,180.0,459170115094.1747
565,300.07500000000005,-900.0,190.0,459170115094.1747
566,300.07500000000005,-900.0,200.0,459170115094.1747
567,360.07000000000005,-900.0,0.0,459170115094.1747
568,360.07000000000005,-900.0,10.0,459170115094.1747
569,360.07000000000005,-900.0,20.0,459170115094.1747
570,360.07000000000005,-900.0,30.0,459170115094.1747
571,360.07000000000005,-900.0,40.0,459170115094.1747
572,360.07000000000005,-900.0,50.0,459170115094.1747
573,360.07000000000005,-900.0,60.0,459170115094.1747
574,360.07000000000005,-900.0,70.0,459170115094.1747
575,360.07000000000005,-900.0,80.0,459170115094.1747
576,360.07000000000005,-900.0,90.0,459170115094.1747
577,360.07000000000005,-900.0,100.0,459170115094.1747
578,360.07000000000005,-900.0,110.0,459170115094.1747
579,360.07000000000005,-900.0,120.0,459170115094.1747
580,360.07000000000005,-900.0,130.0,459170115094.1747
581,360.07000000000005,-900.0,140.0,459170115094.1747
582,360.07000000000005,-900.0,150.0,459170115094.1747
583,360.07000000000005,-900.0,160.0,459170115094.1747
584,360.07000000000005,-900.0,170.0,459170115094.1747
585,360.07000000000005,-900.0,180.0,459170115094.1747
586,360.07000000000005,-900.0,190.0,459170115094.1747
587,360.07000000000005,-900.0,200.0,459170115094.1747
588,420.06500000000005,-900.0,0.0,459170115094.1747
589,420.06500000000005,-900.0,10.0,459170115094.1747
590,420.06500000000005,-900.0,20.0,459170115094.1747
591,420.06500000000005,-900.0,30.0,459170115094.1747
592,420.06500000000005,-900.0,40.0,459170115094.1747
593,420.06500000000005,-900.0,50.0,459170115094.1747
594,420.06500000000005,-900.0,60.0,459170115094.1747
595,420.06500000000005,-900.0,70.0,459170115094.1747
596,420.06500000000005,-900.0,80.0,459170115094.1747
597,420.06500000000005,-900.0,90.0,459170115094.1747
598,420.06500000000005,-900.0,100.0,459170115094.1747
599,420.06500000000005,-900.0,110.0,459170115094.1747
600,420.06500000000005,-900.0,120.0,459170115094.1747
601,420.06500000000005,-900.0,130.0,459170115094.1747
602,420.06500000000005,-900.0,140.0,459170115094.1747
603,420.06500000000005,-900.0,150.0,459170115094.1747
604,420.06500000000005,-900.0,160.0,459170115094.1747
605,420.06500000000005,-900.0,170.0,459170115094.1747
606,420.06500000000005,-900.0,180.0,459170115094.1747
607,420.06500000000005,-900.0,190.0,459170115094.1747
608,420.06500000000005,-900.0,200.0,459170115094.1747
609,480.06000000000006,-900.0,0.0,459170115094.1747
610,480.06000000000006,-900.0,10.0,459170115094.1747
611,480.06000000000006,-900.0,20.0,459170115094.1747
612,480.06000000000006,-900.0,30.0,459170115094.1747
613,480.06000000000006,-900.0,40.0,459170115094.1747
614,480.06000000000006,-900.0,50.0,459170115094.1747
615,480.06000000000006,-900.0,60.0,459170115094.1747
616,480.06000000000006,-900.0,70.0,459170115094.1747
617,480.06000000000006,-900.0,80.0,459170115094.1747
618,480.06000000000006,-900.0,90.0,459170115094.1747
619,480.06000000000006,-900.0,100.0,459170115094.1747
620,480.06000000000006,-900.0,110.0,459170115094.1747
621,480.06000000000006,-900.0,120.0,459170115094.1747
622,480.06000000000006,-900.0,130.0,459170115094.1747
623,480.06000000000006,-900.0,140.0,459170115094.1747
624,480.06000000000006,-900.0,150.0,459170115094.1747
625,480.06000000000006,-900.0,160.0,459170115094.1747
626,480.06000000000006,-900.0,170.0,459170115094.1747
627,480.06000000000006,-900.0,180.0,459170115094.1747
628,480.06000000000006,-900.0,190.0,459170115094.1747
629,480.06000000000006,-900.0,200.0,459170115094.1747
630,540.0550000000001,-900.0,0.0,459170115094.1747
631,540.0550000000001,-900.0,10.0,459170115094.1747
632,540.0550000000001,-900.0,20.0,459170115094.1747
633,540.0550000000001,-900.0,30.0,459170115094.1747
634,540.0550000000001,-900.0,40.0,459170115094.1747
635,540.0550000000001,-900.0,50.0,459170115094.1747
636,540.0550000000001,-900.0,60.0,459170115094.1747
637,540.0550000000001,-900.0,70.0,459170115094.1747
638,540.0550000000001,-900.0,80.0,459170115094.1747
639,540.0550000000001,-900.0,90.0,459170115094.1747
640,540.0550000000001,-900.0,100.0,459170115094.1747
641,540.0550000000001,-900.0,110.0,459170115094.1747
642,540.0550000000001,-900.0,120.0,459170115094.1747
643,540.0550000000001,-900.0,130.0,459170115094.1747
644,540.0550000000001,-900.0,140.0,459170115094.1747
645,540.0550000000001,-900.0,150.0,459170115094.1747
646,540.0550000000001,-900.0,160.0,459170115094.1747
647,540.0550000000001,-900.0,170.0,459170115094.1747
648,540.0550000000001,-900.0,180.0,459170115094.1747
649,540.0550000000001,-900.0,190.0,459170115094.1747
650,540.0550000000001,-900.0,200.0,459170115094.1747
651,600.0500000000001,-900.0,0.0,459170115094.1747
652,600.0500000000001,-900.0,10.0,459170115094.1747
653,600.0500000000001,-900.0,20.0,459170115094.1747
654,600.0500000000001,-900.0,30.0,459170115094.1747
655,600.0500000000001,-900.0,40.0,459170115094.1747
656,600.0500000000001,-900.0,50.0,459170115094.1747
657,600.0500000000001,-900.0,60.0,459170115094.1747
658,600.0500000000001,-900.0,70.0,459170115094.1747
659,600.0500000000001,-900.0,80.0,459170115094.1747
660,600.0500000000001,-900.0,90.0,459170115094.1747
661,600.0500000000001,-900.0,100.0,459170115094.1747
662,600.0500000000001,-900.0,110.0,459170115094.1747
663,600.0500000000001,-900.0,120.0,459170115094.1747
664,600.0500000000001,-900.0,130.0,459170115094.1747
665,600.0500000000001,-900.0,140.0,459170115094.1747
666,600.0500000000001,-900.0,150.0,459170115094.1747
667,600.0500000000001,-900.0,160.0,459170115094.1747
668,600.0500000000001,-900.0,170.0,459170115094.1747
669,600.0500000000001,-900.0,180.0,459170115094.1747
670,600.0500000000001,-900.0,190.0,459170115094.1747
671,600.0500000000001,-900.0,200.0,459170115094.1747
672,660.0450000000001,-900.0,0.0,459170115094.1747
673,660.0450000000001,-900.0,10.0,459170115094.1747
674,660.0450000000001,-900.0,20.0,459170115094.1747
675,660.0450000000001,-900.0,30.0,459170115094.1747
676,660.0450000000001,-900.0,40.0,459170115094.1747
677,660.0450000000001,-900.0,50.0,459170115094.1747
678,660.0450000000001,-900.0,60.0,459170115094.1747
679,660.0450000000001,-900.0,70.0,459170115094.1747
680,660.0450000000001,-900.0,80.0,459170115094.1747
681,660.0450000000001,-900.0,90.0,459170115094.1747
682,660.0450000000001,-900.0,100.0,459170115094.1747
683,660.0450000000001,-900.0,110.0,459170115094.1747
684,660.0450000000001,-900.0,120.0,459170115094.1747
685,660.0450000000001,-900.0,130.0,459170115094.1747
686,660.0450000000001,-900.0,140.0,459170115094.1747
687,660.0450000000001,-900.0,150.0,459170115094.1747
688,660.0450000000001,-900.0,160.0,459170115094.1747
689,660.0450000000001,-900.0,170.0,459170115094.1747
690,660.0450000000001,-900.0,180.0,459170115094.1747
691,660.0450000000001,-900.0,190.0,459170115094.1747
692,660.0450000000001,-900.0,200.0,459170115094.1747
693,720.0400000000001,-900.0,0.0,459170115094.1747
694,720.0400000000001,-900.0,10.0,459170115094.1747
695,720.0400000000001,-900.0,20.0,459170115094.1747
696,720.0400000000001,-900.0,30.0,459170115094.1747
697,720.0400000000001,-900.0,40.0,459170115094.1747
698,720.0400000000001,-900.0,50.0,459170115094.1747
699,720.0400000000001,-900.0,60.0,459170115094.1747
700,720.0400000000001,-900.0,70.0,459170115094.1747
701,720.0400000000001,-900.0,80.0,459170115094.1747
702,720.0400000000001,-900.0,90.0,459170115094.1747
703,720.0400000000001,-900.0,100.0,459170115094.1747
704,720.0400000000001,-900.0,110.0,459170115094.1747
705,720.0400000000001,-900.0,120.0,459170115094.1747
706,720.0400000000001,-900.0,130.0,459170115094.1747
707,720.0400000000001,-900.0,140.0,459170115094.1747
708,720.0400000000001,-900.0,150.0,459170115094.1747
709,720.0400000000001,-900.0,160.0,459170115094.1747
710,720.0400000000001,-900.0,170.0,459170115094.1747
711,720.0400000000001,-900.0,180.0,459170115094.1747
712,720.0400000000001,-900.0,190.0,459170115094.1747
713,720.0400000000001,-900.0,200.0,459170115094.1747
714,780.0350000000001,-900.0,0.0,459170115094.1747
715,780.0350000000001,-900.0,10.0,459170115094.1747
716,780.0350000000001,-900.0,20.0,459170115094.1747
717,780.0350000000001,-900.0,30.0,459170115094.1747
718,780.0350000000001,-900.0,40.0,459170115094.1747
719,780.0350000000001,-900.0,50.0,459170115094.1747
720,780.0350000000001,-900.0,60.0,459170115094.1747
721,780.0350000000001,-900.0,70.0,459170115094.1747
722,780.0350000000001,-900.0,80.0,459170115094.1747
723,780.0350000000001,-900.0,90.0,459170115094.1747
724,780.0350000000001,-900.0,100.0,459170115094.1747
725,780.0350000000001,-900.0,110.0,459170115094.1747
726,780.0350000000001,-900.0,120.0,459170115094.1747
727,780.0350000000001,-900.0,130.0,459170115094.1747
728,780.0350000000001,-900.0,140.0,459170115094.1747
729,780.0350000000001,-900.0,150.0,459170115094.1747
730,780.0350000000001,-900.0,160.0,459170115094.1747
731,780.0350000000001,-900.0,170.0,459170115094.1747
732,780.0350000000001,-900.0,180.0,459170115094.1747
733,780.0350000000001,-900.0,190.0,459170115094.1747
734,780.0350000000001,-900.0,200.0,459170115094.1747
735,840.0300000000001,-900.0,0.0,459170115094.1747
736,840.0300000000001,-900.0,10.0,459170115094.1747
737,840.0300000000001,-900.0,20.0,459170115094.1747
738,840.0300000000001,-900.0,30.0,459170115094.1747
739,840.0300000000001,-900.0,40.0,459170115094.1747
740,840.0300000000001,-900.0,50.0,459170115094.1747
741,840.0300000000001,-900.0,60.0,459170115094.1747
742,840.0300000000001,-900.0,70.0,459170115094.1747
743,840.0300000000001,-900.0,80.0,459170115094.1747
744,840.0300000000001,-900.0,90.0,459170115094.1747
745,840.0300000000001,-900.0,100.0,459170115094.1747
746,840.0300000000001,-900.0,110.0,459170115094.1747
747,840.0300000000001,-900.0,120.0,459170115094.1747
748,840.0300000000001,-900.0,130.0,459170115094.1747
749,840.0300000000001,-900.0,140.0,459170115094.1747
750,840.0300000000001,-900.0,150.0,459170115094.1747
751,840.0300000000001,-900.0,160.0,459170115094.1747
752,840.0300000000001,-900.0,170.0,459170115094.1747
753,840.0300000000001,-900.0,180.0,459170115094.1747
754,840.0300000000001,-900.0,190.0,459170115094.1747
755,840.0300000000001,-900.0,200.0,459170115094.1747
756,900.0250000000001,-900.0,0.0,459170115094.1747
757,900.0250000000001,-900.0,10.0,459170115094.1747
758,900.0250000000001,-900.0,20.0,459170115094.1747
759,900.0250000000001,-900.0,30.0,459170115094.1747
760,900.0250000000001,-900.0,40.0,459170115094.1747
761,900.0250000000001,-900.0,50.0,459170115094.1747
762,900.0250000000001,-900.0,60.0,459170115094.1747
763,900.0250000000001,-900.0,70.0,459170115094.1747
764,900.0250000000001,-900.0,80.0,459170115094.1747
765,900.0250000000001,-900.0,90.0,459170115094.1747
766,900.0250000000001,-900.0,100.0,459170115094.1747
767,900.0250000000001,-900.0,110.0,459170115094.1747
768,900.0250000000001,-900.0,120.0,459170115094.1747
769,900.0250000000001,-900.0,130.0,459170115094.1747
770,900.0250000000001,-900.0,140.0,459170115094.1747
771,900.0250000000001,-900.0,150.0,459170115094.1747
772,900.0250000000001,-900.0,160.0,459170115094.1747
773,900.0250000000001,-900.0,170.0,459170115094.1747
774,900.0250000000001,-900.0,180.0,459170115094.1747
775,900.0250000000001,-900.0,190.0,459170115094.1747
776,900.0250000000001,-900.0,200.0,459170115094.1747
777,960.0200000000001,-900.0,0.0,459170115094.1747
778,960.0200000000001,-900.0,10.0,459170115094.1747
779,960.0200000000001,-900.0,20.0,459170115094.1747
780,960.0200000000001,-900.0,30.0,459170115094.1747
781,960.0200000000001,-900.0,40.0,459170115094.1747
782,960.0200000000001,-900.0,50.0,459170115094.1747
783,960.0200000000001,-900.0,60.0,459170115094.1747
784,960.0200000000001,-900.0,70.0,459170115094.1747
785,960.0200000000001,-900.0,80.0,459170115094.1747
786,960.0200000000001,-900.0,90.0,459170115094.1747
787,960.0200000000001,-900.0,100.0,459170115094.1747
788,960.0200000000001,-900.0,110.0,459170115094.1747
789,960.0200000000001,-900.0,120.0,459170115094.1747
790,960.0200000000001,-900.0,130.0,459170115094.1747
791,960.0200000000001,-900.0,140.0,459170115094.1747
792,960.0200000000001,-900.0,150.0,459170115094.1747
793,960.0200000000001,-900.0,160.0,459170115094.1747
794,960.0200000000001,-900.0,170.0,459170115094.1747
795,960.0200000000001,-900.0,180.0,459170115094.1747
796,960.0200000000001,-900.0,190.0,459170115094.1747
797,960.0200000000001,-900.0,200.0,459170115094.1747
798,1020.0150000000001,-900.0,0.0,459170115094.1747
799,1020.0150000000001,-900.0,10.0,459170115094.1747
800,1020.0150000000001,-900.0,20.0,459170115094.1747
801,1020.0150000000001,-900.0,30.0,459170115094.1747
802,1020.0150000000001,-900.0,40.0,459170115094.1747
803,1020.0150000000001,-900.0,50.0,459170115094.1747
804,1020.0150000000001,-900.0,60.0,459170115094.1747
805,1020.0150000000001,-900.0,70.0,459170115094.1747
806,1020.0150000000001,-900.0,80.0,459170115094.1747
807,1020.0150000000001,-900.0,90.0,459170115094.1747
808,1020.0150000000001,-900.0,100.0,459170115094.1747
809,1020.0150000000001,-900.0,110.0,459170115094.1747
810,1020.0150000000001,-900.0,120.0,459170115094.1747
811,1020.0150000000001,-900.0,130.0,459170115094.1747
812,1020.0150000000001,-900.0,140.0,459170115094.1747
813,1020.0150000000001,-900.0,150.0,459170115094.1747
814,1020.0150000000001,-900.0,160.0,459170115094.1747
815,1020.0150000000001,-900.0,170.0,459170115094.1747
816,1020.0150000000001,-900.0,180.0,459170115094.1747
817,1020.0150000000001,-900.0,190.0,459170115094.1747
818,1020.0150000000001,-900.0,200.0,459170115094.1747
819,1080.01,-900.0,0.0,459170115094.1747
820,1080.01,-900.0,10.0,459170115094.1747
821,1080.01,-900.0,20.0,459170115094.1747
822,1080.01,-900.0,30.0,459170115094.1747
823,1080.01,-900.0,40.0,459170115094.1747
824,1080.01,-900.0,50.0,459170115094.1747
825,1080.01,-900.0,60.0,459170115094.1747
826,1080.01,-900.0,70.0,459170115094.1747
827,1080.01,-900.0,80.0,459170115094.1747
828,1080.01,-900.0,90.0,459170115094.1747
829,1080.01,-900.0,100.0,459170115094.1747
830,1080.01,-900.0,110.0,459170115094.1747
831,1080.01,-900.0,120.0,459170115094.1747
832,1080.01,-900.0,130.0,459170115094.1747
833,1080.01,-900.0,140.0,459170115094.1747
834,1080.01,-900.0,150.0,459170115094.1747
835,1080.01,-900.0,160.0,459170115094.1747
836,1080.01,-900.0,170.0,459170115094.1747
837,1080.01,-900.0,180.0,459170115094.1747
838,1080.01,-900.0,190.0,459170115094.1747
839,1080.01,-900.0,200.0,459170115094.1747
840,1140.005,-900.0,0.0,459170115094.17474
841,1140.005,-900.0,10.0,459170115094.17474
842,1140.005,-900.0,20.0,459170115094.17474
843,1140.005,-900.0,30.0,459170115094.17474
844,1140.005,-900.0,40.0,459170115094.17474
845,1140.005,-900.0,50.0,459170115094.17474
846,1140.005,-900.0,60.0,459170115094.17474
847,1140.005,-900.0,70.0,459170115094.17474
848,1140.005,-900.0,80.0,459170115094.17474
849,1140.005,-900.0,90.0,459170115094.17474
850,1140.005,-900.0,100.0,459170115094.1747
851,1140.005,-900.0,110.0,459170115094.1747
852,1140.005,-900.0,120.0,459170115094.1747
853,1140.005,-900.0,130.0,459170115094.1747
854,1140.005,-900.0,140.0,459170115094.1747
855,1140.005,-900.0,150.0,459170115094.1747
856,1140.005,-900.0,160.0,459170115094.1747
857,1140.005,-900.0,170.0,459170115094.1747
858,1140.005,-900.0,180.0,459170115094.1747
859,1140.005,-900.0,190.0,459170115094.1747
860,1140.005,-900.0,200.0,459170115094.1747
861,1200.0,-900.0,0.0,459170115094.1755
862,1200.0,-900.0,10.0,459170115094.1755
863,1200.0,-900.0,20.0,459170115094.1755
864,1200.0,-900.0,30.0,459170115094.1755
865,1200.0,-900.0,40.0,459170115094.1755
866,1200.0,-900.0,50.0,459170115094.1754
867,1200.0,-900.0,60.0,459170115094.1754
868,1200.0,-900.0,70.0,459170115094.17535
869,1200.0,-900.0,80.0,459170115094.17535
870,1200.0,-900.0,90.0,459170115094.1753
871,1200.0,-900.0,100.0,459170115094.17523
872,1200.0,-900.0,110.0,459170115094.17523
873,1200.0,-900.0,120.0,459170115094.1752
874,1200.0,-900.0,130.0,459170115094.1751
875,1200.0,-900.0,140.0,459170115094.1751
876,1200.0,-900.0,150.0,459170115094.17505
877,1200.0,-900.0,160.0,459170115094.175
878,1200.0,-900.0,170.0,459170115094.175
879,1200.0,-900.0,180.0,459170115094.1749
880,1200.0,-900.0,190.0,459170115094.1749
881,1200.0,-900.0,200.0,459170115094.17487
882,0.1,-800.0,0.0,459170115094.1747
883,0.1,-800.0,10.0,459170115094.1747
884,0.1,-800.0,20.0,459170115094.1747
885,0.1,-800.0,30.0,459170115094.1747
886,0.1,-800.0,40.0,459170115094.1747
887,0.1,-800.0,50.0,459170115094.1747
888,0.1,-800.0,60.0,459170115094.1747
889,0.1,-800.0,70.0,459170115094.1747
890,0.1,-800.0,80.0,459170115094.1747
891,0.1,-800.0,90.0,459170115094.1747
892,0.1,-800.0,100.0,459170115094.1747
893,0.1,-800.0,110.0,459170115094.1747
894,0.1,-800.0,120.0,459170115094.1747
895,0.1,-800.0,130.0,459170115094.1747
896,0.1,-800.0,140.0,459170115094.1747
897,0.1,-800.0,150.0,459170115094.1747
898,0.1,-800.0,160.0,459170115094.1747
899,0.1,-800.0,170.0,459170115094.1747
900,0.1,-800.0,180.0,459170115094.1747
901,0.1,-800.0,190.0,459170115094.1747
902,0.1,-800.0,200.0,459170115094.1747
903,60.095000000000006,-800.0,0.0,459170115094.1747
904,60.095000000000006,-800.0,10.0,459170115094.1747
905,60.095000000000006,-800.0,20.0,459170115094.1747
906,60.095000000000006,-800.0,30.0,459170115094.1747
907,60.095000000000006,-800.0,40.0,459170115094.1747
908,60.095000000000006,-800.0,50.0,459170115094.1747
909,60.095000000000006,-800.0,60.0,459170115094.1747
910,60.095000000000006,-800.0,70.0,459170115094.1747
911,60.095000000000006,-800.0,80.0,459170115094.1747
912,60.095000000000006,-800.0,90.0,459170115094.1747
